times,incidence,incidenceXagegroup_0,incidenceXagegroup_5,incidenceXagegroup_10,incidenceXagegroup_15,incidenceXagegroup_20,incidenceXagegroup_25,incidenceXagegroup_30,incidenceXagegroup_35,incidenceXagegroup_40,incidenceXagegroup_45,incidenceXagegroup_50,incidenceXagegroup_55,incidenceXagegroup_60,incidenceXagegroup_65,incidenceXagegroup_70,incidenceXagegroup_75,infection_deathsXagegroup_0,infection_deathsXagegroup_5,infection_deathsXagegroup_10,infection_deathsXagegroup_15,infection_deathsXagegroup_20,infection_deathsXagegroup_25,infection_deathsXagegroup_30,infection_deathsXagegroup_35,infection_deathsXagegroup_40,infection_deathsXagegroup_45,infection_deathsXagegroup_50,infection_deathsXagegroup_55,infection_deathsXagegroup_60,infection_deathsXagegroup_65,infection_deathsXagegroup_70,infection_deathsXagegroup_75
23.0,2644.3874053845843,93.20625513387108,428.8088936408725,122.05667191631274,279.08151785953254,317.64887931248586,314.97555019379354,239.7154345933351,209.87710978413895,218.4969678312325,186.47844386493466,193.3041833763567,146.30983169981377,82.52877515391702,61.444413521360474,36.98673537231731,53.08175720647939,0.00042403685152691314,0.00042885104130757423,0.005038667171930514,0.010618895344496402,0.09825430907373407,0.09801489429883177,0.09286590104671254,0.0823341743891434,0.20027801451112764,0.1707455266994863,0.0008433733457039616,0.000645459014761317,1.114663167581174,0.8457540766360659,1.0533923085691281,1.5467903701455061
24.0,2950.473297140684,103.89652413394886,477.934902756995,135.07463406652258,311.2723442082279,355.79685156023106,352.6546555118832,267.6367986555294,234.01805774871656,243.66915674363412,208.0275700074639,215.71173254578164,163.22667700200245,91.97274688394211,68.40044456987387,41.12194601445515,58.99666427926135,0.00046555879427652474,0.00046575275750233315,0.0055294687273996735,0.011842694773478704,0.1104552689301573,0.11004756257580167,0.10352118055994516,0.09156060240710197,0.2229217495299881,0.19006591967409636,0.0009352373335513723,0.0007138500438896726,1.2331980789855388,0.9326531993920498,1.1547845731838948,1.6889563980671436
25.0,3292.178177883187,115.85049734184211,532.8295421634704,149.6114158999442,347.1578155053508,398.34503254071114,394.694463243565,298.81142792538424,260.97308441734083,271.76790162264547,232.08280026540388,240.7293563611079,182.12248894870754,102.52557144377991,76.17544219610724,45.744209684546306,65.60897363309606,0.0005129751728798924,0.0005081937511822449,0.006077193542989094,0.013206702870681025,0.12407008220195241,0.1234774854878656,0.1154278633325245,0.10186647265135762,0.24819692967281998,0.21164856975084623,0.001038677818569879,0.0007911350131836318,1.3659849829391821,1.0300903255846559,1.2686427601847263,1.8492189371343846
26.0,3674.393152511464,129.23950694014604,594.278713704622,165.8783545828473,387.24844565722015,445.897708915312,441.6941716280618,333.6864000185569,291.1293504208907,303.19646822641255,258.9892570156568,268.7151970644668,203.26802104679382,114.3390483491925,84.88148838651759,50.92021847105383,73.01402019497391,0.0005668746031550829,0.0005567269323324316,0.006689158429134587,0.014728329390191319,0.13927379329232548,0.13847875627028863,0.12874301607831184,0.11338819556004255,0.276436565141433,0.23577747767484955,0.001155000404448898,0.0008782861442469276,1.5148218290650215,1.1393911842845321,1.3965210410931417,2.0297854833602416
27.0,4101.594627565588,144.22040614523854,663.0018607103073,184.06795359924877,432.01024677410874,499.0084060758311,494.2028792970136,372.6711777663031,324.8413503933491,338.3240018301327,289.062676208307,299.9970471104247,226.91110356983972,127.55222234676637,94.62129068661073,56.71109210801325,81.29906362435945,0.0006278203899798374,0.0006118784387839203,0.00737244677311182,0.016424560066463315,0.1562374301891958,0.15522137122126792,0.14361951401796894,0.1262584493943793,0.30796444665924116,0.2627287477616708,0.0012854690402080017,0.0009762419280955888,1.6814501702335263,1.2618389578864908,1.5399211502539645,2.2327885642551992
28.0,4578.524748872486,160.9587089404438,739.7594111676638,204.37797373900798,481.9334082664633,558.2696018342782,552.8085417866951,416.20086202310983,362.4848187108902,377.5416829656435,322.6367515008171,334.9221862739041,253.31397357946813,142.31222128131068,105.5035180794948,63.18143722554588,90.5558113511209,0.0006966221138079661,0.0006743824099156312,0.008136489394951672,0.01831848890904172,0.17519327169872684,0.17393563584178326,0.1602623683067465,0.14065467878079654,0.3432129093453283,0.2928712870370505,0.0014318507140038106,0.001086323082414069,1.8681448512414875,1.3991104292634324,1.7008028868163254,2.461012456777745
29.0,5118.329064719416,179.92235975480799,826.6800285028111,227.37360603222623,538.3742718994173,625.2935376101492,619.1125109830072,465.4768296121663,405.0998017284405,421.93183830459947,360.640958730354,374.4556121565921,283.2098936865306,159.03214746703668,117.83356111168004,70.51308674653743,101.0445262361822,0.0007751217250899185,0.0007459404375951418,0.00900238722245293,0.020460726005520638,0.1966489256599025,0.195125726003415,0.17912482664236598,0.1569697823848841,0.3831394732455718,0.32702388652207215,0.0015980731473219881,0.0012114850605213113,2.080008533236019,1.5549720907409403,1.8835712284668014,2.720728430571905
30.0,5705.357253249425,200.5497196340786,921.2192285264914,252.37459243400542,599.7200608540397,698.1748925185049,691.2215580721198,519.0709431718545,451.4488195216936,470.2069400511381,401.966604873423,417.4472635523753,315.7227129677123,177.2175354792756,131.24574648327706,78.48819180913101,112.45241982039181,0.0008612863817431749,0.0008246593365254654,0.009947190918414645,0.02279680063770843,0.22005900874956497,0.21824948835240007,0.19971705925782862,0.17477886086254713,0.42670860069688415,0.36429991003129586,0.0017798655759569937,0.0013485005925269948,2.3114914558165176,1.725323994314347,2.0834299010519617,3.005099821780433
31.0,6370.39585211902,223.94781140257243,1028.3874900092073,280.72272505615047,669.142199891907,780.6547873646466,772.8535359812465,579.7915664887494,503.9659107747483,524.8992964489327,448.79559791618556,466.1600391529111,352.57744910558193,197.8423307377132,146.46042514673084,87.53596507385737,125.39620982637283,0.0009590462066288494,0.0009142061460809927,0.011015047808009359,0.025431229268020803,0.24646963691736104,0.24434706357540176,0.22298004046018585,0.19489827852517513,0.4759100391003657,0.40640356822646423,0.0019854488122738627,0.001503589540865649,2.573277079439332,1.9180605984077306,2.3096171253729607,3.3272992710033673
32.0,7112.9958097997205,250.09312454125092,1148.1034705775985,312.4038876527048,746.5990972257207,872.68484577392,863.9632283187815,647.6006481023126,562.6211053004954,585.9760814943653,501.08982706323354,520.557276582456,393.74133073045465,220.8861067852179,163.46340187579798,97.64821251110305,139.86277257721775,0.0010685088430919059,0.001014656325730838,0.012207070486288734,0.028368248903956048,0.27593367271126396,0.2734703552574278,0.24895718477918702,0.2173647510086337,0.5308420788457267,0.45341511201642387,0.002215123050687781,0.0016769597686080205,2.86612413716021,2.1337407720476005,2.562908069118018,3.6884142418667
33.0,7940.806097995576,279.2578498993326,1281.604591504941,347.74164604684785,832.8761847337928,975.2073370912734,965.4867469418982,723.1982496630865,628.0195337675617,654.0671034971865,559.3901016617002,581.2007451031429,439.64133534586347,246.58974784246305,182.43272659676467,108.93090712000897,156.00337162871887,0.001190996525783942,0.0011272270567436486,0.013537732849409267,0.031642561880011744,0.30879809350558524,0.30596393452677156,0.2779581243809094,0.24244648683144618,0.5921565053529839,0.5058932685105769,0.0024716402214038083,0.0018706962547015036,3.193463789805252,2.3748998792995133,2.846256854199265,4.092660676963773
34.0,8864.569166808285,311.8285811960543,1430.6377874356908,387.19601906405586,929.0712386804289,1089.5319845214874,1078.7269952647382,807.5663598176283,701.0109633338823,730.0565236335195,624.4584785047368,648.8807926433112,490.88050338919277,275.29485894737627,203.62114436709317,121.53464098196304,174.0335910596263,0.0013282832096333061,0.001253557112987589,0.015026425443770607,0.035300414065147515,0.3455251847212843,0.342287102019737,0.3103967729870422,0.270502160342787,0.6607254751078355,0.5645861512382511,0.0027586768551667766,0.00208758831417067,3.559918141340474,2.6449544433055974,3.163650873568994,4.545732311201493
35.0,9894.569517996313,348.17405620359887,1596.8768236654705,431.2163780527861,1036.2396678452078,1216.9068689509088,1204.9267405921228,901.6447017581636,782.4110035105739,814.7921714663786,697.0227711602961,724.352857840049,548.033893309089,307.32640626175555,227.26952724516937,135.60311536891692,194.15928591496132,0.0014818543789620784,0.001395020397958016,0.016689391297355586,0.03938068367124965,0.386506412368553,0.3828289147463563,0.3466242106985109,0.3018359975253726,0.7372923874744646,0.6301302524044284,0.003079320311549194,0.0023299751265772064,3.969537257444266,2.946899489082107,3.5186326230993368,5.0526854822721186
36.0,11042.936739080295,388.72922851526414,1782.2958309572077,480.33217233109474,1155.6255858198604,1358.8041378928483,1345.5519273522334,1006.541693751753,873.1816222852713,909.274018958716,777.9414116291567,808.5079711941842,611.7798258845697,343.06780802581636,253.6620911148356,151.3058985337364,216.62331191250388,0.001653489309936737,0.0015532639778967972,0.018546040494765482,0.043929707331678655,0.43220772973443644,0.4280525648762441,0.38705874214077046,0.3368105403664752,0.822742453863352,0.7032838468762048,0.0034372586590862486,0.0026006534158950667,4.427131611600931,3.284293245110789,3.915404949782027,5.619521728900793
37.0,12323.712371262203,433.9994734579679,1989.1835313885063,535.1558050941443,1288.663443617627,1516.9236872958163,1502.2966560614245,1123.5407731508444,974.4367154165827,1014.659817218778,868.2092903042396,902.3783799419058,682.9052574574966,382.96494026076505,283.1295452579207,168.84039358715955,241.7082991504251,0.0018453889681123484,0.0017303247145625295,0.020620284084695347,0.04900448259084052,0.48320206809465643,0.478527715275657,0.43221514762826696,0.37587194603249896,0.9181644099121143,0.7849801363250358,0.0038370415154971504,0.00290307665962074,4.938613808286708,3.6615102524830805,4.359132943761525,6.253619404949578
38.0,13748.109613424556,484.3967272242505,2219.385750851414,596.1844853506968,1436.480607980632,1692.5958699001678,1676.492590599034,1253.666407117195,1087.067521153977,1131.8749156475806,968.6257148413007,1006.7912683479933,762.0453357298949,427.3813711822493,315.94247219671774,188.3685762954509,269.64660308389034,0.002059404765130941,0.0019279175534506017,0.022932161706463783,0.05465251829385574,0.5399669046799982,0.5347294706300038,0.48252400347877816,0.41939352707099603,1.0244693862200032,0.8760008215988656,0.004282478499753259,0.0032401414211036435,5.508961874109269,4.082235992534739,4.854176255990662,6.961210333887267
39.0,15334.374409081225,540.5846419509982,2475.891575107974,664.2207291641118,1600.9259052645662,1888.0070265101099,1870.3234846551773,1398.5859599227988,1212.5228865997915,1262.4243916986316,1080.4874798460128,1123.0903472646596,850.2282366581125,476.90273490355446,352.5360073553316,210.15056758163257,300.81101852053905,0.0022984771771921695,0.0021487650219166278,0.025513555327708815,0.060949595493619814,0.6032639135694784,0.5974154530743516,0.5386709768211024,0.4679696586027486,1.1431079228911136,0.9775898394506043,0.004779633204357568,0.003616454425501478,6.146077975540282,4.552319027704048,5.407447080421611,7.752172013946473
40.0,17102.524399531474,603.2620465937099,2761.9174487525434,740.1203710603041,1784.092118764279,2105.6472890274063,2086.25673862185,1560.1300859896855,1352.387026427643,1407.9571920359385,1205.200476189739,1252.7395832184523,948.5582258582639,532.1449498517773,393.3647108709158,234.4565460193899,335.58739932629067,0.0025654248290041767,0.0023954779024484645,0.028394982795546763,0.06796778227871669,0.6738175838970043,0.6673068967391313,0.6013112385738882,0.5221685205912322,1.2754679611591329,1.0909386837928763,0.005334294165579913,0.004036420552361917,6.857596123877961,5.07741271761951,6.025645204857591,8.636083500600824
41.0,19071.842658649286,673.1367965559037,3080.6375890243685,824.741538010574,1987.918694425845,2347.8019737016525,2326.5806691926787,1740.0605710408126,1508.1935487241653,1570.065441141337,1344.13897706213,1397.1611557090264,1058.1268664458692,593.7327580500375,438.89373999575764,261.56505561625573,374.37530610777065,0.0028633646738476567,0.002670950698216697,0.03161009726643872,0.07578579557411032,0.7524174693832546,0.7451907360428295,0.6711624034574258,0.5826129432502878,1.423069247413208,1.2173535536896123,0.005952824078254342,0.0045048919944899925,7.651887795080912,5.663723269344597,6.716124324976681,9.623468288298078
42.0,21260.821514650055,750.9319718616366,3435.1913175039854,918.9459692048417,2214.169011982783,2616.523158945448,2593.3803536325645,1940.0645712972175,1681.4212902515892,1750.2794476462311,1498.6462626929242,1557.734215278396,1180.0166982064127,662.3053309600436,489.60363633557614,291.76619534224574,417.59299699297117,0.0031958308723882595,0.0029784673314918846,0.035197075970931725,0.08449273176866862,0.8399565183567171,0.8319572211949301,0.7490367522517782,0.6500080835632048,1.5876311017881757,1.358312373996423,0.006642433195753768,0.005027368808517616,8.538399236607317,6.318254992246362,7.4871743394723005,10.726188286429547
43.0,23694.22590736888,837.5408313158691,3829.621536255503,1023.8229860105753,2465.3666928884813,2914.793731704921,2889.6324990527323,2162.405702350024,1874.037650101914,1950.643312033451,1670.4781922938355,1736.2796468971783,1315.6167147492672,738.6511258240753,546.0800663569047,325.40997521217946,465.7416059684143,0.003566699006468112,0.0033216285717198135,0.03919782471731826,0.0941865137682179,0.9374163854931062,0.9285848881801366,0.8358267906606633,0.7251287054991054,1.7710435482968772,1.51543943653993,0.007411035435291319,0.005609885334159915,9.527538596588538,7.048726141999581,8.347942468432903,11.957334949873319
44.0,26397.773422921742,933.9253025511157,4268.2006300141,1140.536222361125,2744.0590513924485,3245.601672827539,3218.342058154596,2409.4323951997867,2088.0920273290917,2173.2824432721436,1861.477769844101,1934.7000198261278,1466.3968308123588,823.6196997859805,608.9577603648856,362.8775891118777,519.3688007129488,0.00398030043562503,0.0037044647917299383,0.04365909341095513,0.10497461982255347,1.045873152107858,1.0361486874105996,0.9325207473282445,0.808833694175442,1.975402218180559,1.6905397626427794,0.008267400019640075,0.006259151772490791,10.630984995232804,7.863809147048225,9.308732112124485,13.331663520916532
45.0,29397.184416537737,1041.064372975148,4755.2388756558685,1270.2692472619406,3052.755685067673,3611.8764689925147,3582.4684168963477,2683.492221483856,2325.6384631762517,2420.32488192223,2073.497865778134,2154.903562068358,1633.8403907657776,918.0762972776892,678.8853546686618,404.5596764791346,579.0365889022924,0.004441156999125075,0.00413118792186299,0.04862969501291467,0.11696853118686239,1.1664416275115568,1.1557632349836067,1.0401462645444317,0.9020167177403049,2.202886859587474,1.885492249506396,0.009220654485560921,0.006982160828559172,11.860927406903746,8.772562296819936,10.380314836328981,14.864605627581547
46.0,32724.066395524223,1160.148594498078,5296.005985589822,1414.4635086866274,3394.567620482666,4017.259370371,3985.680763160862,2987.471011722927,2589.1985557083285,2694.384547693864,2308.8083487237136,2399.2311736868587,1819.760365318911,1023.0729059786698,756.6500903029349,450.9296561413665,645.4254364633591,0.004954707939319341,0.004606862650444942,0.05416834852067603,0.13030271980476157,1.3004669995708793,1.288772994987123,1.159941338341647,1.0057541292411505,2.456122922085348,2.1025592405328064,0.01028179232825408,0.007787330326673993,13.232021562624283,9.785873998954756,11.575632852315389,16.574700332546968
47.0,36414.907617654746,1292.4821729407083,5896.437680171236,1574.722077409042,3773.2287633674932,4466.167188720603,4432.385251725314,3324.7067005967265,2881.6743243423152,2998.476911983631,2569.9902718580606,2670.362060150767,2026.1937042819145,1139.7622984310644,843.1082231330373,502.49923623711567,719.2665167383968,0.00552662745623156,0.005136787640703625,0.06033627592339571,0.14511376112683352,1.4493120924384761,1.4365448337336204,1.2931804761247634,1.1211563393291009,2.7378197488094655,2.34408275875243,0.011462140226415122,0.00868337787201412,14.759676807503451,10.915218963811522,12.908384322406349,18.481587730358616
48.0,40500.00930551897,1439.3330268390487,6561.860105102907,1752.5595551845386,4191.44886611744,4961.673609061896,4925.77107809959,3697.956073028305,3205.5092172383365,3335.1199121936197,2859.2912872458055,2970.5815057777995,2254.978283065125,1269.2673242018673,939.1143425990813,559.7895207972068,801.3153878093253,0.006163319293685843,0.005726944391945685,0.06720259540051932,0.16155595826121,1.6145148490260397,1.600621109936677,1.441300516519084,1.2494752547873196,3.0510290878048387,2.612700639115798,0.012774488252317903,0.009680144604232185,16.461192270486148,12.17348425143363,14.393944659516809,20.6073180236013
49.0,45017.520249031906,1602.1906218681274,7298.749644618563,1949.7804342021934,4652.864298754187,5507.988554978141,5470.122331366912,4110.698050569674,3563.760795233201,3707.4760636502488,3179.48040256661,3302.731006253889,2508.3428175676645,1412.9064078533793,1045.662270471105,623.4017845050735,892.4385883944888,0.00687186759020434,0.006383958705621624,0.07484379943667653,0.1797981882790764,1.7977566940904086,1.7826906223162668,1.6058830658868841,1.3920901961953658,3.3991139157506596,2.9113231771062513,0.014232916376236747,0.010788486134079896,18.355781614015665,13.5749973964303,16.049441590505367,22.97646212372809
50.0,50006.892414656766,1782.6137283702228,8113.844987957687,2168.2756332880626,5161.19287001868,6109.398639127987,6069.817148062462,4566.528813309786,3959.5966154643274,4118.81905431531,3533.4313598252184,3669.7544839969437,2788.606126752118,1572.0604125698737,1163.7956253044197,693.9688007681289,993.5487262745796,0.007659791143973983,0.007114875960058256,0.08334105388730037,0.20001644091072956,2.0007861062747154,1.9845138198676724,1.7885909849457848,1.5504534514348705,3.785614884395865,3.2430212182310267,0.015852243324538995,0.012019867723089795,20.46391163588579,15.135045441330112,17.89319766222282,25.61532163241303
51.0,55506.58231369484,1982.2065331291328,9013.896767839866,2409.9812403395663,5719.876046525705,6769.803116972704,6728.901944169974,5068.944929131845,4396.120884699019,4572.346911407467,3923.9914702776996,4074.5469250751376,3098.093833025798,1748.1525263727303,1294.5998952352454,772.1536885336448,1105.6063590602607,0.00853521552196572,0.007927329793687432,0.09278206647796548,0.22239622264579917,2.225440082928325,2.207946610477363,1.9911979535164124,1.7261172452034685,4.21431523696484,3.6110859471928762,0.01764830283021933,0.013386598141238722,22.807792142963404,16.87025630600218,19.945212848674775,28.552631631072572
52.0,61561.52247731047,2202.8343916052645,10006.773485402548,2677.1508745462756,6332.953282636583,7493.7857506301225,7452.126824403359,5622.032737575887,4876.959289874341,5071.795872171596,4354.482617339562,4520.488025389535,3439.516158830469,1942.8376268961365,1439.3364700921325,858.7266210815312,1229.7266330551338,0.009507570346740853,0.008830178168147587,0.10326862901192019,0.247153089024666,2.4738533884495375,2.4551453783265282,2.215763566412699,1.9208838629499148,4.689607549129829,4.019338028115101,0.019639480692515896,0.014902966463195179,25.413188637381957,18.79991852194929,22.22868397998821,31.821719313749593
53.0,68226.5560297402,2446.56360136376,11101.639136342772,2972.3430422777083,7005.782764095664,8287.582125635246,8245.804573518515,6230.8043094932345,5406.511794972563,5621.722162652191,4828.845582954765,5011.638340158445,3816.0167792055145,2157.9492395355364,1599.3842336244018,954.5202020924003,1367.1032611814294,0.010586574745152991,0.009832577273302152,0.11490560272144532,0.2745024705757267,2.7481520525655445,2.728266712793086,2.4643779560807446,2.1365866828845133,5.215960404902355,4.47167877796546,0.021844463439640596,0.016583581350084073,28.306828402187787,20.94409122717814,24.76783333417975,35.45741838415241
54.0,75542.91363463015,2715.3278413504117,12306.19307724381,3297.883423621538,7741.584847318234,9154.651584343494,9113.703067320024,6898.984958464321,5988.152692666385,6225.575329556088,5350.248024164414,5551.163350240769,4230.251947349069,2395.2102326209906,1776.083068028728,1060.365837693739,1518.949650237962,0.011783109538342978,0.01094481699769827,0.12781051007460495,0.3046777710173457,3.0506271187266325,3.0296461232304828,2.739341027545279,2.375249005235673,5.798301278945649,4.97242672559623,0.02428387293889844,0.018444661862623966,31.518767923634336,23.32540956979813,27.59012936180181,39.49927807136546
55.0,83548.69097777987,3011.0454152106454,13627.82420260004,3656.0549124141417,8543.062105854144,10097.779288402679,10058.972875867332,7629.998401936975,6625.017418972737,6886.546066080367,5921.6850528864625,6142.024454317215,4684.775903715745,2656.3310621177884,1970.7753341383223,1177.1024683802602,1686.4963729179817,0.013108375971126364,0.012177505448067238,0.1421043497693254,0.3379159303740727,3.3836000594947095,3.3616549017601556,3.0430038027254422,2.6389414852912787,6.441672624863662,5.526008411425022,0.026978806306917062,0.02050284457247444,35.08002944340251,25.967264969032474,30.72401296866871,43.98826454853412
56.0,92295.36778916456,3336.0424891070666,15075.957243039662,4049.6989549694367,9414.40997080673,11121.54659946277,11086.52591054314,8428.498852566789,7321.307536577521,7608.937603148666,6547.057580034874,6788.1391706406075,5182.830813587192,2943.3877430594744,2185.0725233403846,1305.7287163812034,1871.1960661268763,0.014575360216216748,0.013542986077310892,0.1579275160205238,0.3744824382121548,3.749659140905794,3.7269506988751897,3.3780462298468383,2.930031377748284,7.151837397986386,6.137502745548091,0.029953363168592692,0.02277725341290892,39.02681243142835,28.897036261124118,34.20293336433592,48.972606824735564
57.0,101828.88022371812,3692.96861987592,16660.208072722566,4481.976950621522,10358.156179979036,12228.203473363581,12199.27037876314,9298.556780126173,8080.861383505046,8396.613940438216,7230.1406329290385,7493.156542088321,5727.740226208477,3258.756305248654,2420.8788003247873,1447.4541931181757,2074.8345127022703,0.01620113462823924,0.015057579405672355,0.1754644035771992,0.4147035046920344,4.151954610533556,4.128801669570887,3.74787591184004,3.251544579128535,7.936159114883669,6.813452059452616,0.03323831685711902,0.025292616350109095,43.40721407897297,32.151289040741695,38.071910964855014,54.51733969739946
58.0,112175.33034284292,4083.038372495909,18385.434911520955,4954.3990892992715,11376.335345739883,13419.925518229997,13399.581848657777,10242.52530086898,8905.823875026805,9251.765509684732,7972.927795699972,8259.06809244489,6321.170869777933,3603.5260924125937,2679.0477587503065,1602.8118641016563,2298.18706035408,0.017992846708236386,0.016728140268819417,0.19479222016680203,0.45871092891595455,4.591752343869138,4.568528585180896,4.153894956434651,3.604729731374988,8.797675386096971,7.5565664925652305,0.036846359196019335,0.028059198213771556,48.24148565941451,35.74546268149586,42.35003657786973,60.65006789964862
