2020-05-11, 26.080946267087597
2020-05-12, 29.801805556646514
2020-05-13, 30.426095896009997
2020-05-14, 40.95994007771219
2020-05-15, 40.34586943785416
2020-05-16, 37.8731464922613
2020-05-17, 34.16161823268578
2020-05-18, 47.17440604663648
2020-05-19, 40.983934154812346
2020-05-20, 44.70479344437126
2020-05-21, 49.66579105219614
2020-05-22, 47.193512441364305
2020-05-23, 32.33184768642309
2020-05-24, 30.47852739782138
2020-05-25, 51.54354975265892
2020-05-26, 44.73500820812694
2020-05-27, 36.68632834532889
2020-05-28, 47.222394200836675
2020-05-29, 38.55564468533066
2020-05-30, 43.51575362363326
2020-05-31, 19.363937683344716
2020-06-01, 31.13703151379059
2020-06-02, 31.14147486140166
2020-06-03, 47.25172029507007
2020-06-04, 41.68242839928166
2020-06-05, 36.73076182144018
2020-06-06, 33.63908055361708
2020-06-07, 29.308149637050178
2020-06-08, 44.179145421974795
2020-06-09, 23.742856754111926
2020-06-10, 26.2262437339715
2020-06-11, 22.514271139634843
2020-06-12, 28.712741057159064
2020-06-13, 17.56838091368786
2020-06-14, 24.386697822964265
2020-06-15, 23.15278019135394
2020-06-16, 17.583932630326785
2020-06-17, 21.303458915602278
2020-06-18, 36.174899035288036
2020-06-19, 34.937479257964924
2020-06-20, 26.43793174356324
2020-06-21, 17.107446988354354
2020-06-22, 30.3884550008961
2020-06-23, 21.059755927436754
2020-06-24, 25.41979553267447
2020-06-25, 30.1957501787532
2020-06-26, 34.141809231712045
2020-06-27, 25.4343786002961
2020-06-28, 18.17885603810555
2020-06-29, 33.534231016415674
2020-06-30, 28.55976808250807
2020-07-01, 18.60801488525601
2020-07-02, 21.517039262143157
2020-07-03, 38.73964212326973
2020-07-04, 32.313866347386465
2020-07-05, 22.569103426273955
2020-07-06, 38.753629963641515
2020-07-07, 43.322445526768206
2020-07-08, 29.22195839797928
2020-07-09, 42.08705136968001
2020-07-10, 44.374212077274024
2020-07-11, 33.17783870056087
2020-07-12, 34.841647670737075
2020-07-13, 53.10143401474784
2020-07-14, 56.00956555076027
2020-07-15, 57.88229928563783
2020-07-16, 58.71784953763142
2020-07-18, 43.58330386902014
2020-07-17, 71.99722067523601
2020-07-19, 60.18344783360362
2020-07-20, 77.61259455043228
2020-07-21, 72.84646115397629
2020-07-22, 99.61100325082498
2020-07-23, 87.58399024692972
2020-07-24, 81.15791685742158
2020-07-25, 90.29108377930129
2020-07-26, 84.69535240335028
2020-07-28, 119.55409225744495
2020-07-29, 131.79687513941508
2020-07-27, 147.96771145003578
2020-07-30, 144.66330737242794
2020-07-31, 140.10416425211145
2020-08-02, 140.7371884323394
2020-08-01, 159.81615627897241
2020-08-03, 181.81352333167797
2020-08-04, 173.5212637070406
2020-08-09, 167.32316235422968
2020-08-05, 191.78045482380156
2020-08-07, 193.03489625288523
2020-08-06, 214.60355087887785
2020-08-08, 197.1886896160459
2020-08-11, 239.5194659444682
2020-08-15, 245.3473359478652
2020-08-10, 264.6154372531418
2020-08-16, 242.86345263419184
2020-08-12, 273.9593146214725
2020-08-13, 290.559756199681
2020-08-14, 286.83006225204684
2020-08-18, 302.6153401115696
2020-08-17, 343.05969247836737
2020-08-19, 366.92503144795165
2020-08-20, 347.43104140135245
2020-08-22, 323.3776106208118
2020-08-23, 321.10161042415274
2020-08-21, 349.51031899193225
2020-08-26, 374.8417026779262
2020-08-30, 352.87260891958914
2020-08-29, 394.97809173393875
2020-08-24, 426.0687454827831
2020-08-25, 431.05169040500124
2020-08-27, 474.6236643561979
2020-08-28, 509.8925157854472
2020-08-31, 496.83873577554033
2020-09-01, 507.83779131892425
2020-09-02, 510.539527806047
2020-09-03, 516.5601026315867
2020-09-05, 426.95667573276444
2020-09-06, 401.4470214854369
2020-09-13, 439.85733353264436
2020-09-12, 499.38630840494886
2020-09-10, 521.1570426822694
2020-09-09, 537.1255017279371
2020-09-07, 532.3437436161723
2020-09-04, 553.0726813994223
2020-09-08, 563.0492853343561
2020-09-11, 576.3405610169578
2020-09-16, 540.0639898536924
2020-09-14, 596.0611838389419
2020-09-15, 574.907997833353
2020-09-17, 569.7311576344923
2020-09-18, 563.3053818586092
2020-09-21, 545.6885897512616
2020-09-22, 552.5393577835462
2020-09-19, 429.30648410840644
2020-09-20, 401.30714308171935
2020-09-26, 386.6088989872568
2020-09-27, 347.61511542837223
2020-09-24, 520.810322809225
2020-09-23, 488.8600121047677
2020-09-25, 511.89560428804464
2020-09-29, 479.34768542472614
2020-09-28, 448.6415484792925
2020-09-30, 448.44393303233835
2020-10-02, 452.602190599873
2020-10-01, 426.04508519960115
2020-10-06, 449.9248584299945
2020-10-07, 441.63244999854476
2020-10-08, 429.1911588287457
2020-10-09, 430.6484239432199
2020-10-03, 330.6347700579395
2020-10-10, 365.51850945652825
2020-10-05, 400.34317255056817
2020-10-04, 315.70408972240585
2020-10-12, 292.095293697512
2020-10-13, 212.02963944366292
2020-10-11, 320.01831396809683
