idx,contact_rate,start_time,npi_effectiveness.other_locations,compartment_periods_calculated.incubation.total_period,compartment_periods_calculated.total_infectious.total_period,tv_detection_b,tv_detection_c,prop_detected_among_symptomatic,icu_prop,compartment_periods.hospital_late,compartment_periods.icu_late,hospital_props_multiplier,microdistancing.parameters.c,microdistancing.parameters.sigma,infection_fatality_props(0),infection_fatality_props(1),infection_fatality_props(2),infection_fatality_props(3),infection_fatality_props(4),infection_fatality_props(5),infection_fatality_props(6),infection_fatality_props(7),infection_fatality_props(8),notifications_dispersion_param,infection_deathsXall_dispersion_param,loglikelihood,best_x0,best_x1,best_x2,best_x3,best_x4,best_x5,best_x6,best_x7,best_x8,best_x9,best_x10,best_x11,best_x12,best_x13,best_x14,best_x15,best_deaths,all_vars_to_1_deaths,best_yoll,all_vars_to_1_yoll,best_p_immune,all_vars_to_1_p_immune
run_2411,0.04151105808471825,19.136813306941164,0.7174307728929256,3.1160486881350167,5.00614690157884,0.06723876707928374,93.02411018904016,0.10059394416763616,0.11522279113165687,10.172888431466156,4.505406118374894,0.5798251698748169,96.24846041089742,0.648215965457593,6.3196329219630594e-06,2.3177834953755734e-05,8.180840012239503e-05,0.0002536535979162012,0.0005930672242868948,0.0018109120757529298,0.00778105982439832,0.030848721210821217,0.0916746119394807,196.13860528518467,34.925915797240485,-16.590625561128448,,,,,,,,,,,,,,,,,,,,,,
run_2411,0.04151105808471825,19.136813306941164,0.7174307728929256,3.1160486881350167,5.00614690157884,0.06723876707928374,93.02411018904016,0.10059394416763616,0.11522279113165687,10.172888431466156,4.505406118374894,0.5798251698748169,96.24846041089742,0.648215965457593,6.3196329219630594e-06,2.3177834953755734e-05,8.180840012239503e-05,0.0002536535979162012,0.0005930672242868948,0.0018109120757529298,0.00778105982439832,0.030848721210821217,0.0916746119394807,196.13860528518467,34.925915797240485,-16.590625561128448,,,,,,,,,,,,,,,,,,,,,,
run_2411,0.04151105808471825,19.136813306941164,0.7174307728929256,3.1160486881350167,5.00614690157884,0.06723876707928374,93.02411018904016,0.10059394416763616,0.11522279113165687,10.172888431466156,4.505406118374894,0.5798251698748169,96.24846041089742,0.648215965457593,6.3196329219630594e-06,2.3177834953755734e-05,8.180840012239503e-05,0.0002536535979162012,0.0005930672242868948,0.0018109120757529298,0.00778105982439832,0.030848721210821217,0.0916746119394807,196.13860528518467,34.925915797240485,-16.590625561128448,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_2895,0.040000193499002676,15.932830286852097,0.7601918290708892,3.0795322871062134,5.31191024170281,0.06675601907224019,99.01271244861114,0.11750244554391144,0.13056605840886626,9.844677218511114,5.551447992333714,0.5090142715170539,100.43187221341645,0.6693767461565026,6.150263338709178e-06,2.4916040756824002e-05,7.923922526666381e-05,0.00023403629504652749,0.0005969288287001144,0.0018426736251157439,0.007865012925136432,0.02878477207340707,0.08576822910504513,197.07038991001625,34.249221076536564,-18.385573951469528,,,,,,,,,,,,,,,,,,,,,,
run_3671,0.04044830480207715,15.378934692107832,0.7893225317137761,3.153541674861814,5.0269440887375385,0.07144886969569221,97.58098146775919,0.11089760279485027,0.13924274976214332,9.855732144855207,5.682583925272551,0.5080915339881109,100.65430644301365,0.6526913434829227,6.4237252306682966e-06,2.5261420183378787e-05,7.96261194838051e-05,0.00023734780717246337,0.0006148057348146018,0.0017692554016771108,0.007851738033771085,0.0291986779789224,0.09267191230587048,197.00297186106187,34.35186518858856,-17.98966375032584,,,,,,,,,,,,,,,,,,,,,,
run_1566,0.04161790919576023,19.721791435639894,0.9630206628082691,3.003640344095489,5.297332168208285,0.06304344079140695,102.39219518159246,0.14069958784463293,0.2053684603082552,6.433123639303295,8.154112266801834,0.5501649129998784,100.52688168989641,0.6077381245251107,8.676295474911843e-06,2.5017154922934352e-05,0.0001153331246595287,0.0002138549335550073,0.0004986595753591971,0.0019461376398904832,0.008555586216220091,0.0257101343559874,0.13604772290900433,192.40032639290695,34.646569262144446,-20.520917065579795,,,,,,,,,,,,,,,,,,,,,,
run_1685,0.043680335184851114,24.703122945142145,0.9902919079158992,3.4270356334018834,5.14707187383109,0.06571936149872956,103.78851103250472,0.10242124020756646,0.2149995884460343,6.312163769810618,8.828478191809483,0.6242392676489329,99.7087726099964,0.6370722377348692,7.821388367436446e-06,2.501900230513018e-05,0.00010402836299138722,0.00020242595071537302,0.000453878391287081,0.0019154164062042992,0.007909102133569117,0.023993063623538532,0.1463004438972736,193.90353786643612,34.25510909055179,-23.026467925755703,,,,,,,,,,,,,,,,,,,,,,
run_1787,0.04232270935088199,22.7834469858282,0.9828651210805744,3.0704431961301513,5.370371351151684,0.06657122017662837,97.52147612990774,0.10229805520008739,0.20341275657465485,6.316569733634549,8.60921222468247,0.5254498771803806,105.89011464594653,0.613093312283358,7.534446093896654e-06,2.5386892824829013e-05,9.317579216527516e-05,0.00019726675152450615,0.0004950474806655117,0.0019624300409360742,0.007598138254035741,0.024714471789473377,0.1511283191233742,193.01615112593356,32.1708140057785,-19.045906074876275,,,,,,,,,,,,,,,,,,,,,,
run_1787,0.04232270935088199,22.7834469858282,0.9828651210805744,3.0704431961301513,5.370371351151684,0.06657122017662837,97.52147612990774,0.10229805520008739,0.20341275657465485,6.316569733634549,8.60921222468247,0.5254498771803806,105.89011464594653,0.613093312283358,7.534446093896654e-06,2.5386892824829013e-05,9.317579216527516e-05,0.00019726675152450615,0.0004950474806655117,0.0019624300409360742,0.007598138254035741,0.024714471789473377,0.1511283191233742,193.01615112593356,32.1708140057785,-19.045906074876275,,,,,,,,,,,,,,,,,,,,,,
run_1787,0.04232270935088199,22.7834469858282,0.9828651210805744,3.0704431961301513,5.370371351151684,0.06657122017662837,97.52147612990774,0.10229805520008739,0.20341275657465485,6.316569733634549,8.60921222468247,0.5254498771803806,105.89011464594653,0.613093312283358,7.534446093896654e-06,2.5386892824829013e-05,9.317579216527516e-05,0.00019726675152450615,0.0004950474806655117,0.0019624300409360742,0.007598138254035741,0.024714471789473377,0.1511283191233742,193.01615112593356,32.1708140057785,-19.045906074876275,,,,,,,,,,,,,,,,,,,,,,
run_2151,0.041509428008969756,19.618538441084016,0.9334464790236979,3.370123948416399,5.20954948521328,0.06338469411926434,94.8344847361622,0.10950727607401692,0.24487458086335323,8.066632425630274,8.514505511522831,0.635101086564192,102.14845727348028,0.6187255044783221,1.0139919733445327e-05,2.879489734997621e-05,9.18326375682138e-05,0.00018230774761235664,0.0005090986863543947,0.0019321800400351964,0.007583083373817097,0.021642778527128148,0.1437955286660811,197.6760290572368,33.9696723220938,-19.01930114069548,,,,,,,,,,,,,,,,,,,,,,
run_2246,0.04380036566856326,23.675399783720575,0.9441493141973795,3.008087593068565,5.251459404402827,0.06779083505776985,91.454699371596,0.109726412243626,0.1909874253711634,7.952271850262644,8.753790801719411,0.6108251683288901,90.97289406686308,0.6005928817336035,1.3027723198736073e-05,2.9366833351899152e-05,9.053723328693848e-05,0.00019429706201347472,0.0005260351148333451,0.001954513720227762,0.006891398605808624,0.02035622604865382,0.13328530920126597,195.17173244497263,35.07563806291119,-17.10110841403551,,,,,,,,,,,,,,,,,,,,,,
run_2368,0.04340334661749608,23.27434407575846,0.9774499661222282,3.1292282604477504,5.025733050505198,0.06804258937972629,89.51136368145981,0.149411772217644,0.21800484550346527,7.659645018456401,9.01608672456669,0.51519786889828,96.57113316845555,0.6068302031706252,1.4702393648214107e-05,2.8036380806212356e-05,9.158145399462191e-05,0.0002093877011550285,0.0005506361368601485,0.0019156751620316914,0.007053322836753036,0.020519819592872444,0.14319753510242542,193.0151472999139,35.49729647653866,-17.831280249566262,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_2396,0.042269216160951216,20.665475131004882,0.9463824076969617,3.0710556391076644,5.218990643399594,0.06423583269054811,94.53838202924926,0.11745668540194786,0.20308883880182196,7.939307834630262,7.911134772642174,0.5334977033415524,97.69638645735085,0.6298824215547763,1.570338698487953e-05,3.0185599227133567e-05,9.310275211235058e-05,0.0002110866561590354,0.0005608966565357359,0.001924450643895957,0.006413971304306503,0.02057237720948377,0.14150687583779367,197.3233380384941,35.45499452379247,-14.944959396675895,,,,,,,,,,,,,,,,,,,,,,
run_1447,0.040333594661434,16.166091202774624,0.9592752762224,3.639393260632589,5.259407405773139,0.07648395399286437,91.57002975723944,0.1071221622897423,0.1205866832942217,10.223696442323991,7.682908338135882,0.5092595035936298,101.36442909315289,0.6636552074378375,1.7897694667820447e-05,2.48192491511228e-05,0.00010762114257018903,0.0002709291980665175,0.0006339956714656583,0.0019338065829780907,0.008789797476437607,0.028452224342319393,0.097871116703035,185.82922472132577,35.31726891428865,-20.87768955912684,,,,,,,,,,,,,,,,,,,,,,
run_1447,0.040333594661434,16.166091202774624,0.9592752762224,3.639393260632589,5.259407405773139,0.07648395399286437,91.57002975723944,0.1071221622897423,0.1205866832942217,10.223696442323991,7.682908338135882,0.5092595035936298,101.36442909315289,0.6636552074378375,1.7897694667820447e-05,2.48192491511228e-05,0.00010762114257018903,0.0002709291980665175,0.0006339956714656583,0.0019338065829780907,0.008789797476437607,0.028452224342319393,0.097871116703035,185.82922472132577,35.31726891428865,-20.87768955912684,,,,,,,,,,,,,,,,,,,,,,
run_1808,0.04016366064013027,19.10711870474448,0.9491450119204071,3.3562205451408724,5.7040117149016485,0.07461057938715716,89.99207066794487,0.11310170980622528,0.1404548752917461,9.730227523917103,7.765252767083869,0.5881712587426929,94.90181427031365,0.6276378723911872,1.8867006338815056e-05,2.7271350740855085e-05,0.00010569748581813057,0.0002727689301075361,0.0006412516025466886,0.0019460992791585042,0.009072931059219276,0.028539323793206752,0.09416165856277589,177.41068338710897,34.96954956320113,-24.20538421939687,,,,,,,,,,,,,,,,,,,,,,
run_1933,0.04403840731561511,23.91620521662283,0.9246060471449314,3.1724115892186195,5.172163294344273,0.07103514703364004,96.72607146682874,0.10975455888499797,0.13090246991500074,9.172269512075173,6.616358619119672,0.5974527733477276,96.61030047347825,0.6389606973891846,2.269979117880625e-05,2.7166445291049344e-05,0.00011237866636906487,0.0002587665016697436,0.000647393991111018,0.0018914383641372961,0.009133832863323893,0.029438373235483626,0.08777828887994209,193.82975143995333,32.899851905280286,-21.652675517202667,,,,,,,,,,,,,,,,,,,,,,
run_2049,0.04262092966334462,21.617325073812825,0.8963163178326111,3.314597676016705,5.158891581593283,0.07225607455430928,93.49094986307902,0.10596511522801048,0.12887305995823972,9.427291693914128,5.601722183832232,0.5566893842499294,92.74268661556569,0.6243266207004372,2.202314202662619e-05,2.683207242687086e-05,0.00012013324832883462,0.000246280621475285,0.0006186925003812807,0.0019001182986162826,0.009150936142388863,0.02869870193562384,0.10484917220709895,198.87689749054732,34.36829677970033,-16.0438342957216,,,,,,,,,,,,,,,,,,,,,,
run_2049,0.04262092966334462,21.617325073812825,0.8963163178326111,3.314597676016705,5.158891581593283,0.07225607455430928,93.49094986307902,0.10596511522801048,0.12887305995823972,9.427291693914128,5.601722183832232,0.5566893842499294,92.74268661556569,0.6243266207004372,2.202314202662619e-05,2.683207242687086e-05,0.00012013324832883462,0.000246280621475285,0.0006186925003812807,0.0019001182986162826,0.009150936142388863,0.02869870193562384,0.10484917220709895,198.87689749054732,34.36829677970033,-16.0438342957216,,,,,,,,,,,,,,,,,,,,,,
run_2049,0.04262092966334462,21.617325073812825,0.8963163178326111,3.314597676016705,5.158891581593283,0.07225607455430928,93.49094986307902,0.10596511522801048,0.12887305995823972,9.427291693914128,5.601722183832232,0.5566893842499294,92.74268661556569,0.6243266207004372,2.202314202662619e-05,2.683207242687086e-05,0.00012013324832883462,0.000246280621475285,0.0006186925003812807,0.0019001182986162826,0.009150936142388863,0.02869870193562384,0.10484917220709895,198.87689749054732,34.36829677970033,-16.0438342957216,,,,,,,,,,,,,,,,,,,,,,
run_2049,0.04262092966334462,21.617325073812825,0.8963163178326111,3.314597676016705,5.158891581593283,0.07225607455430928,93.49094986307902,0.10596511522801048,0.12887305995823972,9.427291693914128,5.601722183832232,0.5566893842499294,92.74268661556569,0.6243266207004372,2.202314202662619e-05,2.683207242687086e-05,0.00012013324832883462,0.000246280621475285,0.0006186925003812807,0.0019001182986162826,0.009150936142388863,0.02869870193562384,0.10484917220709895,198.87689749054732,34.36829677970033,-16.0438342957216,,,,,,,,,,,,,,,,,,,,,,
run_2421,0.04432775184456005,24.442430780740693,0.9684059465956778,3.003779450757583,5.0123231224371825,0.0759747469299438,95.57408787577762,0.14349328696216096,0.12478395948455234,10.011200101081856,5.564895792924993,0.5419461735102824,94.08657150881253,0.6155783234281187,2.1839759711608478e-05,2.7359887124438413e-05,0.00011606571287121317,0.00023950049628425137,0.0006285088091189825,0.0018531253884607538,0.009282586653159496,0.027412028514203535,0.11214916028864413,185.23150841653734,35.24520708914289,-16.403231438994236,,,,,,,,,,,,,,,,,,,,,,
